city,time,name,rate,type,location,price
Adelaide,29-30,The Arkaba Hotel,Excellent ,Hotel,"Adelaide, 3.2 km to City centre",199
Canberra,01-02,Crowne Plaza Canberra,Very good ,Hotel,"Canberra, 0.6 km to City centre",136
Canberra,01-02,Novotel Canberra Hotel,Very good ,Hotel,"Canberra, 0.5 km to City centre",132
Canberra,01-02,Pacific Suites Canberra,Excellent ,Serviced apartment,"Canberra, 1.1 km to City centre",161
Canberra,01-02,Abode Tuggeranong,Excellent ,Serviced apartment,"Canberra, 15.8 km to City centre",168
Canberra,01-02,Pavilion on Northbourne,Good ,Hotel,"Canberra, 2.6 km to City centre",117
Canberra,01-02,Avenue Hotel Canberra,Excellent ,Hotel,"Canberra, 0.8 km to City centre",179
Canberra,01-02,Quality Hotel Dickson,Excellent ,Hotel,"Canberra, 3.5 km to City centre",134
Canberra,01-02,QT Canberra,Excellent ,Hotel,"Canberra, 0.3 km to City centre",134
Canberra,01-02,Pinnacle Apartments,Good ,Serviced apartment,"Canberra, 4.1 km to City centre",179
Canberra,01-02,Quest Canberra City Walk,Excellent ,House / Apartment,"Canberra, 0.4 km to City centre",144
Canberra,01-02,Little National Hotel,Excellent ,Hotel,"Canberra, 3.3 km to City centre",129
Canberra,01-02,Mantra MacArthur Hotel,Very good ,Hotel,"Canberra, 2.3 km to City centre",124
Canberra,01-02,One Of A Kind Apartments,Excellent ,Serviced apartment,"Canberra, 3.0 km to City centre",311
Canberra,01-02,Burbury Hotel & Apartments,Excellent ,Serviced apartment,"Canberra, 3.4 km to City centre",139
Canberra,01-02,Hotel Realm,Excellent ,Hotel,"Canberra, 3.3 km to City centre",179
Canberra,01-02,Ovolo Nishi,Excellent ,Hotel,"Canberra, 0.6 km to City centre",196
Canberra,01-02,Hotel Mercure Canberra,Very good ,Hotel,"Canberra, 1.5 km to City centre",119
Canberra,01-02,Hotel Kurrajong Canberra,Very good ,Hotel,"Canberra, 2.9 km to City centre",179
Canberra,01-02,ibis Styles Canberra Eaglehawk, ,Hotel,"Canberra, 11.3 km to City centre",144
Canberra,01-02,Adina Canberra Dickson,Excellent ,Serviced apartment,"Canberra, 2.6 km to City centre",134
Canberra,01-02,Brassey Hotel,Very good ,Hotel,"Canberra, 3.3 km to City centre",109
Canberra,01-02,Deco Hotel,Excellent ,House / Apartment,"Canberra, 2.1 km to City centre",139
Canberra,01-02,Abode Narrabundah,Excellent ,Serviced apartment,"Canberra, 7.0 km to City centre",158
Canberra,01-02,Best Western Plus Garden City,Very good ,Hotel,"Canberra, 6.7 km to City centre",119
Canberra,01-02,Abode Hotel Woden,Excellent ,Serviced apartment,"Canberra, 7.8 km to City centre",178
Canberra,02-03,Crowne Plaza Canberra,Very good ,Hotel,"Canberra, 0.6 km to City centre",158
Canberra,02-03,Novotel Canberra Hotel,Very good ,Hotel,"Canberra, 0.5 km to City centre",169
Canberra,02-03,Avenue Hotel Canberra,Excellent ,Hotel,"Canberra, 0.8 km to City centre",189
Canberra,02-03,Abode Tuggeranong,Excellent ,Serviced apartment,"Canberra, 15.8 km to City centre",168
Canberra,02-03,Pacific Suites Canberra,Excellent ,Serviced apartment,"Canberra, 1.1 km to City centre",188
Canberra,02-03,Pinnacle Apartments,Good ,Serviced apartment,"Canberra, 4.1 km to City centre",199
Canberra,02-03,Quality Hotel Dickson,Excellent ,Hotel,"Canberra, 3.5 km to City centre",144
Canberra,02-03,Pavilion on Northbourne,Good ,Hotel,"Canberra, 2.6 km to City centre",135
Canberra,02-03,QT Canberra,Excellent ,Hotel,"Canberra, 0.3 km to City centre",152
Canberra,02-03,Knightsbridge Canberra,Excellent ,Serviced apartment,"Canberra, 4.0 km to City centre",172
Canberra,02-03,Mantra MacArthur Hotel,Very good ,Hotel,"Canberra, 2.3 km to City centre",124
Canberra,02-03,Little National Hotel,Excellent ,Hotel,"Canberra, 3.3 km to City centre",149
Canberra,02-03,One Of A Kind Apartments,Excellent ,Serviced apartment,"Canberra, 3.0 km to City centre",311
Canberra,02-03,Hotel Realm,Excellent ,Hotel,"Canberra, 3.3 km to City centre",209
Canberra,02-03,Abode Narrabundah,Excellent ,Serviced apartment,"Canberra, 7.0 km to City centre",158
Canberra,02-03,Ovolo Nishi,Excellent ,Hotel,"Canberra, 0.6 km to City centre",212
Canberra,02-03,Hotel Kurrajong Canberra,Very good ,Hotel,"Canberra, 2.9 km to City centre",189
Canberra,02-03,Abode Hotel Woden,Excellent ,Serviced apartment,"Canberra, 7.8 km to City centre",178
Canberra,02-03,Quest Canberra City Walk,Excellent ,House / Apartment,"Canberra, 0.4 km to City centre",229
Canberra,02-03,Burbury Hotel & Apartments,Excellent ,Serviced apartment,"Canberra, 3.4 km to City centre",179
Canberra,02-03,Best Western Plus Garden City,Very good ,Hotel,"Canberra, 6.7 km to City centre",119
Canberra,02-03,ibis Styles Canberra Eaglehawk, ,Hotel,"Canberra, 11.3 km to City centre",152
Canberra,02-03,Hotel Mercure Canberra,Very good ,Hotel,"Canberra, 1.5 km to City centre",151
Canberra,02-03,Alivio Tourist Park,Very good ,House / Apartment,"Canberra, 3.4 km to City centre",139
Canberra,02-03,Mantra on Northbourne,Very good ,Serviced apartment,"Canberra, 0.9 km to City centre",159
Canberra,03-04,Crowne Plaza Canberra,Very good ,Hotel,"Canberra, 0.6 km to City centre",131
Canberra,03-04,Novotel Canberra Hotel,Very good ,Hotel,"Canberra, 0.5 km to City centre",132
Canberra,03-04,Pacific Suites Canberra,Excellent ,Serviced apartment,"Canberra, 1.1 km to City centre",127
Canberra,03-04,Abode Tuggeranong,Excellent ,Serviced apartment,"Canberra, 15.8 km to City centre",168
Canberra,03-04,Avenue Hotel Canberra,Excellent ,Hotel,"Canberra, 0.8 km to City centre",143
Canberra,03-04,Pavilion on Northbourne,Good ,Hotel,"Canberra, 2.6 km to City centre",118
Canberra,03-04,Quality Hotel Dickson,Excellent ,Hotel,"Canberra, 3.5 km to City centre",128
Canberra,03-04,Pinnacle Apartments,Good ,Serviced apartment,"Canberra, 4.1 km to City centre",169
Canberra,03-04,QT Canberra,Excellent ,Hotel,"Canberra, 0.3 km to City centre",134
Canberra,03-04,Oxley Court Serviced Apartments,Very good ,Serviced apartment,"Canberra, 4.3 km to City centre",208
Canberra,03-04,Little National Hotel,Excellent ,Hotel,"Canberra, 3.3 km to City centre",119
Canberra,03-04,Hotel Kurrajong Canberra,Very good ,Hotel,"Canberra, 2.9 km to City centre",152
Canberra,03-04,Quest Canberra City Walk,Excellent ,House / Apartment,"Canberra, 0.4 km to City centre",135
Canberra,03-04,Mantra MacArthur Hotel,Very good ,Hotel,"Canberra, 2.3 km to City centre",124
Canberra,03-04,Hotel Realm,Excellent ,Hotel,"Canberra, 3.3 km to City centre",169
Canberra,03-04,One Of A Kind Apartments,Excellent ,Serviced apartment,"Canberra, 3.0 km to City centre",322
Canberra,03-04,Burbury Hotel & Apartments,Excellent ,Serviced apartment,"Canberra, 3.4 km to City centre",139
Canberra,03-04,Hotel Mercure Canberra,Very good ,Hotel,"Canberra, 1.5 km to City centre",119
Canberra,03-04,Ovolo Nishi,Excellent ,Hotel,"Canberra, 0.6 km to City centre",196
Canberra,03-04,Brassey Hotel,Very good ,Hotel,"Canberra, 3.3 km to City centre",109
Canberra,03-04,Waldorf Canberra Apartment Hotel,Good ,Serviced apartment,"Canberra, 0.4 km to City centre",143
Canberra,03-04,ibis Styles Canberra Eaglehawk, ,Hotel,"Canberra, 11.3 km to City centre",144
Canberra,03-04,Adina Canberra Dickson,Excellent ,Serviced apartment,"Canberra, 2.6 km to City centre",134
Canberra,03-04,Abode Narrabundah,Excellent ,Serviced apartment,"Canberra, 7.0 km to City centre",158
Canberra,03-04,Best Western Plus Garden City,Very good ,Hotel,"Canberra, 6.7 km to City centre",119
Canberra,04-05,Crowne Plaza Canberra,Very good ,Hotel,"Canberra, 0.6 km to City centre",215
Canberra,04-05,Pavilion on Northbourne,Good ,Hotel,"Canberra, 2.6 km to City centre",140
Canberra,04-05,Novotel Canberra Hotel,Very good ,Hotel,"Canberra, 0.5 km to City centre",206
Canberra,04-05,Pacific Suites Canberra,Excellent ,Serviced apartment,"Canberra, 1.1 km to City centre",175
Canberra,04-05,Avenue Hotel Canberra,Excellent ,Hotel,"Canberra, 0.8 km to City centre",191
Canberra,04-05,Pinnacle Apartments,Good ,Serviced apartment,"Canberra, 4.1 km to City centre",189
Canberra,04-05,Vibe Hotel Canberra,Excellent ,Hotel,"Canberra, 6.2 km to City centre",161
Canberra,04-05,QT Canberra,Excellent ,Hotel,"Canberra, 0.3 km to City centre",179
Canberra,04-05,Little National Hotel,Excellent ,Hotel,"Canberra, 3.3 km to City centre",149
Canberra,04-05,Quality Hotel Dickson,Excellent ,Hotel,"Canberra, 3.5 km to City centre",154
Canberra,04-05,Mantra MacArthur Hotel,Very good ,Hotel,"Canberra, 2.3 km to City centre",144
Canberra,04-05,Hotel Kurrajong Canberra,Very good ,Hotel,"Canberra, 2.9 km to City centre",189
Canberra,04-05,Canberra Rex,Good ,Serviced apartment,"Canberra, 1.7 km to City centre",224
Canberra,04-05,Burbury Hotel & Apartments,Excellent ,Serviced apartment,"Canberra, 3.4 km to City centre",179
Canberra,04-05,Best Western Plus Garden City,Very good ,Hotel,"Canberra, 6.7 km to City centre",124
Canberra,04-05,Abode Gungahlin,Excellent ,Serviced apartment,"Canberra, 11.0 km to City centre",188
Canberra,04-05,Abode Narrabundah,Excellent ,Serviced apartment,"Canberra, 7.0 km to City centre",178
Canberra,04-05,Alivio Tourist Park,Very good ,House / Apartment,"Canberra, 3.4 km to City centre",139
Canberra,04-05,Manuka Park Serviced Apartments,Excellent ,Serviced apartment,"Canberra, 4.1 km to City centre",198
Canberra,04-05,Hotel Mercure Canberra,Very good ,Hotel,"Canberra, 1.5 km to City centre",159
Canberra,04-05,Waldorf Canberra Apartment Hotel,Good ,Serviced apartment,"Canberra, 0.4 km to City centre",197
Canberra,04-05,Alpha Hotel Canberra,Very good ,Hotel,"Canberra, 16.2 km to City centre",159
Canberra,04-05,Capital Executive Apartment Hotel, ,Serviced apartment,"Canberra, 1.3 km to City centre",154
Canberra,04-05,Brassey Hotel,Very good ,Hotel,"Canberra, 3.3 km to City centre",149
Canberra,04-05,Mantra on Northbourne,Very good ,Serviced apartment,"Canberra, 0.9 km to City centre",189
Canberra,05-06,Crowne Plaza Canberra,Very good ,Hotel,"Canberra, 0.6 km to City centre",623
Canberra,05-06,Pavilion on Northbourne,Good ,Hotel,"Canberra, 2.6 km to City centre",152
Canberra,05-06,Canberra Rex,Good ,Serviced apartment,"Canberra, 1.7 km to City centre",143
Canberra,05-06,Vibe Hotel Canberra,Excellent ,Hotel,"Canberra, 6.2 km to City centre",188
Canberra,05-06,Abode Gungahlin,Excellent ,Serviced apartment,"Canberra, 11.0 km to City centre",160
Canberra,05-06,Pacific Suites Canberra,Excellent ,Serviced apartment,"Canberra, 1.1 km to City centre",199
Canberra,05-06,Abode Tuggeranong,Excellent ,Serviced apartment,"Canberra, 15.8 km to City centre",168
Canberra,05-06,Hotel Kurrajong Canberra,Very good ,Hotel,"Canberra, 2.9 km to City centre",199
Canberra,05-06,Best Western Plus Garden City,Very good ,Hotel,"Canberra, 6.7 km to City centre",144
Canberra,05-06,Novotel Canberra Hotel,Very good ,Hotel,"Canberra, 0.5 km to City centre",260
Canberra,05-06,Quality Hotel Dickson,Excellent ,Hotel,"Canberra, 3.5 km to City centre",169
Canberra,05-06,Pinnacle Apartments,Good ,Serviced apartment,"Canberra, 4.1 km to City centre",209
Canberra,05-06,Adina Canberra Dickson,Excellent ,Serviced apartment,"Canberra, 2.6 km to City centre",179
Canberra,05-06,Burbury Hotel & Apartments,Excellent ,Serviced apartment,"Canberra, 3.4 km to City centre",179
Canberra,05-06,Little National Hotel,Excellent ,Hotel,"Canberra, 3.3 km to City centre",169
Canberra,05-06,Oxley Court Serviced Apartments,Very good ,Serviced apartment,"Canberra, 4.3 km to City centre",284
Canberra,05-06,Abode Narrabundah,Excellent ,Serviced apartment,"Canberra, 7.0 km to City centre",151
Canberra,05-06,Hotel Realm,Excellent ,Hotel,"Canberra, 3.3 km to City centre",199
Canberra,05-06,Waldorf Canberra Apartment Hotel,Good ,Serviced apartment,"Canberra, 0.4 km to City centre",224
Canberra,05-06,Capital Executive Apartment Hotel, ,Serviced apartment,"Canberra, 1.3 km to City centre",152
Canberra,05-06,Brassey Hotel,Very good ,Hotel,"Canberra, 3.3 km to City centre",169
Canberra,05-06,ibis budget Canberra, ,Hotel,"Canberra, 6.9 km to City centre",104
Canberra,05-06,Manuka Park Serviced Apartments,Excellent ,Serviced apartment,"Canberra, 4.1 km to City centre",198
Canberra,05-06,Alpha Hotel Canberra,Very good ,Hotel,"Canberra, 16.2 km to City centre",159
Canberra,05-06,University House,Excellent ,Serviced apartment,"Canberra, 0.9 km to City centre",179
Canberra,06-07,Crowne Plaza Canberra,Very good ,Hotel,"Canberra, 0.6 km to City centre",421
Canberra,06-07,Pavilion on Northbourne,Good ,Hotel,"Canberra, 2.6 km to City centre",152
Canberra,06-07,Pacific Suites Canberra,Excellent ,Serviced apartment,"Canberra, 1.1 km to City centre",183
Canberra,06-07,Novotel Canberra Hotel,Very good ,Hotel,"Canberra, 0.5 km to City centre",260
Canberra,06-07,Avenue Hotel Canberra,Excellent ,Hotel,"Canberra, 0.8 km to City centre",247
Canberra,06-07,Pinnacle Apartments,Good ,Serviced apartment,"Canberra, 4.1 km to City centre",209
Canberra,06-07,Nishi Apartments Eco Living By Ovolo,Excellent ,House / Apartment,"Canberra, 0.6 km to City centre",217
Canberra,06-07,Abode Narrabundah,Excellent ,Serviced apartment,"Canberra, 7.0 km to City centre",151
Canberra,06-07,Canberra Rex,Good ,Serviced apartment,"Canberra, 1.7 km to City centre",143
Canberra,06-07,Abode Gungahlin,Excellent ,Serviced apartment,"Canberra, 11.0 km to City centre",160
Canberra,06-07,Abode Tuggeranong,Excellent ,Serviced apartment,"Canberra, 15.8 km to City centre",168
Canberra,06-07,Little National Hotel,Excellent ,Hotel,"Canberra, 3.3 km to City centre",169
Canberra,06-07,Vibe Hotel Canberra,Excellent ,Hotel,"Canberra, 6.2 km to City centre",188
Canberra,06-07,Abode Hotel Woden,Excellent ,Serviced apartment,"Canberra, 7.8 km to City centre",185
Canberra,06-07,Burbury Hotel & Apartments,Excellent ,Serviced apartment,"Canberra, 3.4 km to City centre",179
Canberra,06-07,Best Western Plus Garden City,Very good ,Hotel,"Canberra, 6.7 km to City centre",144
Canberra,06-07,Quality Hotel Dickson,Excellent ,Hotel,"Canberra, 3.5 km to City centre",169
Canberra,06-07,Hotel Kurrajong Canberra,Very good ,Hotel,"Canberra, 2.9 km to City centre",209
Canberra,06-07,Alivio Tourist Park,Very good ,House / Apartment,"Canberra, 3.4 km to City centre",139
Canberra,06-07,Hotel Mercure Canberra,Very good ,Hotel,"Canberra, 1.5 km to City centre",159
Canberra,06-07,QT Canberra,Excellent ,Hotel,"Canberra, 0.3 km to City centre",269
Canberra,06-07,Mantra MacArthur Hotel,Very good ,Hotel,"Canberra, 2.3 km to City centre",189
Canberra,06-07,Capital Executive Apartment Hotel, ,Serviced apartment,"Canberra, 1.3 km to City centre",154
Canberra,06-07,Adina Canberra Dickson,Excellent ,Serviced apartment,"Canberra, 2.6 km to City centre",179
Canberra,06-07,University House,Excellent ,Serviced apartment,"Canberra, 0.9 km to City centre",158
Canberra,07-08,Crowne Plaza Canberra,Very good ,Hotel,"Canberra, 0.6 km to City centre",256
Canberra,07-08,Pavilion on Northbourne,Good ,Hotel,"Canberra, 2.6 km to City centre",132
Canberra,07-08,Novotel Canberra Hotel,Very good ,Hotel,"Canberra, 0.5 km to City centre",206
Canberra,07-08,Pacific Suites Canberra,Excellent ,Serviced apartment,"Canberra, 1.1 km to City centre",175
Canberra,07-08,Avenue Hotel Canberra,Excellent ,Hotel,"Canberra, 0.8 km to City centre",207
Canberra,07-08,Pinnacle Apartments,Good ,Serviced apartment,"Canberra, 4.1 km to City centre",189
Canberra,07-08,Canberra Rex,Good ,Serviced apartment,"Canberra, 1.7 km to City centre",143
Canberra,07-08,Abode Narrabundah,Excellent ,Serviced apartment,"Canberra, 7.0 km to City centre",134
Canberra,07-08,Abode Gungahlin,Excellent ,Serviced apartment,"Canberra, 11.0 km to City centre",160
Canberra,07-08,Vibe Hotel Canberra,Excellent ,Hotel,"Canberra, 6.2 km to City centre",161
Canberra,07-08,Abode Tuggeranong,Excellent ,Serviced apartment,"Canberra, 15.8 km to City centre",134
Canberra,07-08,Best Western Plus Garden City,Very good ,Hotel,"Canberra, 6.7 km to City centre",124
Canberra,07-08,Adina Serviced Apartments Canberra James Court,Good ,Serviced apartment,"Canberra, 0.8 km to City centre",175
Canberra,07-08,Mantra MacArthur Hotel,Very good ,Hotel,"Canberra, 2.3 km to City centre",154
Canberra,07-08,Little National Hotel,Excellent ,Hotel,"Canberra, 3.3 km to City centre",169
Canberra,07-08,Quality Hotel Dickson,Excellent ,Hotel,"Canberra, 3.5 km to City centre",154
Canberra,07-08,Abode Hotel Woden,Excellent ,Serviced apartment,"Canberra, 7.8 km to City centre",185
Canberra,07-08,Hotel Realm,Excellent ,Hotel,"Canberra, 3.3 km to City centre",209
Canberra,07-08,Burbury Hotel & Apartments,Excellent ,Serviced apartment,"Canberra, 3.4 km to City centre",179
Canberra,07-08,Hotel Mercure Canberra,Very good ,Hotel,"Canberra, 1.5 km to City centre",159
Canberra,07-08,Alivio Tourist Park,Very good ,House / Apartment,"Canberra, 3.4 km to City centre",139
Canberra,07-08,QT Canberra,Excellent ,Hotel,"Canberra, 0.3 km to City centre",224
Canberra,07-08,Adina Canberra Dickson,Excellent ,Serviced apartment,"Canberra, 2.6 km to City centre",151
Canberra,07-08,Alpha Hotel Canberra,Very good ,Hotel,"Canberra, 16.2 km to City centre",129
Canberra,07-08,Waldorf Canberra Apartment Hotel,Good ,Serviced apartment,"Canberra, 0.4 km to City centre",188
Canberra,08-09,Crowne Plaza Canberra,Very good ,Hotel,"Canberra, 0.6 km to City centre",136
Canberra,08-09,Novotel Canberra Hotel,Very good ,Hotel,"Canberra, 0.5 km to City centre",132
Canberra,08-09,Pavilion on Northbourne,Good ,Hotel,"Canberra, 2.6 km to City centre",122
Canberra,08-09,Pacific Suites Canberra,Excellent ,Serviced apartment,"Canberra, 1.1 km to City centre",151
Canberra,08-09,Avenue Hotel Canberra,Excellent ,Hotel,"Canberra, 0.8 km to City centre",167
Canberra,08-09,Pinnacle Apartments,Good ,Serviced apartment,"Canberra, 4.1 km to City centre",189
Canberra,08-09,Canberra Rex,Good ,Serviced apartment,"Canberra, 1.7 km to City centre",149
Canberra,08-09,Abode Narrabundah,Excellent ,Serviced apartment,"Canberra, 7.0 km to City centre",134
Canberra,08-09,Vibe Hotel Canberra,Excellent ,Hotel,"Canberra, 6.2 km to City centre",143
Canberra,08-09,Abode Gungahlin,Excellent ,Serviced apartment,"Canberra, 11.0 km to City centre",134
Canberra,08-09,Abode Hotel Woden,Excellent ,Serviced apartment,"Canberra, 7.8 km to City centre",151
Canberra,08-09,Hotel Kurrajong Canberra,Very good ,Hotel,"Canberra, 2.9 km to City centre",161
Canberra,08-09,Mantra MacArthur Hotel,Very good ,Hotel,"Canberra, 2.3 km to City centre",134
Canberra,08-09,Burbury Hotel & Apartments,Excellent ,Serviced apartment,"Canberra, 3.4 km to City centre",139
Canberra,08-09,Abode Tuggeranong,Excellent ,Serviced apartment,"Canberra, 15.8 km to City centre",143
Canberra,08-09,Best Western Plus Garden City,Very good ,Hotel,"Canberra, 6.7 km to City centre",119
Canberra,08-09,Hotel Mercure Canberra,Very good ,Hotel,"Canberra, 1.5 km to City centre",119
Canberra,08-09,Little National Hotel,Excellent ,Hotel,"Canberra, 3.3 km to City centre",159
Canberra,08-09,Hotel Realm,Excellent ,Hotel,"Canberra, 3.3 km to City centre",179
Canberra,08-09,Brassey Hotel,Very good ,Hotel,"Canberra, 3.3 km to City centre",109
Canberra,08-09,Adina Canberra Dickson,Excellent ,Serviced apartment,"Canberra, 2.6 km to City centre",119
Canberra,08-09,QT Canberra,Excellent ,Hotel,"Canberra, 0.3 km to City centre",215
Canberra,08-09,Quality Hotel Dickson,Excellent ,Hotel,"Canberra, 3.5 km to City centre",159
Canberra,08-09,Mantra on Northbourne,Very good ,Serviced apartment,"Canberra, 0.9 km to City centre",149
Canberra,08-09,Waldorf Canberra Apartment Hotel,Good ,Serviced apartment,"Canberra, 0.4 km to City centre",161
Canberra,09-10,Crowne Plaza Canberra,Very good ,Hotel,"Canberra, 0.6 km to City centre",158
Canberra,09-10,Pavilion on Northbourne,Good ,Hotel,"Canberra, 2.6 km to City centre",123
Canberra,09-10,Novotel Canberra Hotel,Very good ,Hotel,"Canberra, 0.5 km to City centre",188
Canberra,09-10,Pacific Suites Canberra,Excellent ,Serviced apartment,"Canberra, 1.1 km to City centre",191
Canberra,09-10,Avenue Hotel Canberra,Excellent ,Hotel,"Canberra, 0.8 km to City centre",199
Canberra,09-10,Pinnacle Apartments,Good ,Serviced apartment,"Canberra, 4.1 km to City centre",199
Canberra,09-10,Abode Gungahlin,Excellent ,Serviced apartment,"Canberra, 11.0 km to City centre",134
Canberra,09-10,Abode Narrabundah,Excellent ,Serviced apartment,"Canberra, 7.0 km to City centre",134
Canberra,09-10,Abode Hotel Woden,Excellent ,Serviced apartment,"Canberra, 7.8 km to City centre",151
Canberra,09-10,Vibe Hotel Canberra,Excellent ,Hotel,"Canberra, 6.2 km to City centre",151
